Customer_ID,Customer_Name,Country,City,State,Postal_Code
BE-11410,Bobby Elias,United States,Aurora,Illinois,60505
BE-11410,Bobby Elias,United States,Concord,California,94521
BE-11410,Bobby Elias,United States,Lancaster,Ohio,43130
BE-11410,Bobby Elias,United States,Miami,Florida,33178
BE-11455,Brad Eason,United States,Des Moines,Iowa,50315
BE-11455,Brad Eason,United States,Lorain,Ohio,44052
BE-11455,Brad Eason,United States,Olathe,Kansas,66062
BE-11455,Brad Eason,United States,Providence,Rhode Island,2908
BE-11455,Brad Eason,United States,Springfield,Missouri,65807
BF-10975,Barbara Fisher,United States,Charlotte,North Carolina,28205
BF-10975,Barbara Fisher,United States,Columbus,Indiana,47201
BF-10975,Barbara Fisher,United States,Fayetteville,North Carolina,28314
BF-10975,Barbara Fisher,United States,New York City,New York,10009
BF-10975,Barbara Fisher,United States,Philadelphia,Pennsylvania,19120
BF-10975,Barbara Fisher,United States,Roswell,Georgia,30076
BF-10975,Barbara Fisher,United States,Vineland,New Jersey,8360
BF-11005,Barry Franz,United States,Aurora,Colorado,80013
BF-11005,Barry Franz,United States,Los Angeles,California,90004
BF-11005,Barry Franz,United States,Pasadena,California,91104
BF-11005,Barry Franz,United States,Pasadena,Texas,77506
BF-11020,Barry Französisch,United States,Arlington,Texas,76017
BF-11020,Barry Französisch,United States,Aurora,Illinois,60505
BF-11020,Barry Französisch,United States,Green Bay,Wisconsin,54302
BF-11020,Barry Französisch,United States,Jacksonville,Florida,32216
BF-11020,Barry Französisch,United States,Los Angeles,California,90032
BF-11020,Barry Französisch,United States,Modesto,California,95351
BF-11020,Barry Französisch,United States,New York City,New York,10024
BF-11020,Barry Französisch,United States,Seattle,Washington,98105
BF-11080,Bart Folk,United States,Baltimore,Maryland,21215
BF-11080,Bart Folk,United States,Montgomery,Alabama,36116
BF-11080,Bart Folk,United States,New York City,New York,10024
BF-11170,Ben Ferrer,United States,Atlanta,Georgia,30318
BF-11170,Ben Ferrer,United States,Baltimore,Maryland,21215
BF-11170,Ben Ferrer,United States,Chicago,Illinois,60623
BF-11170,Ben Ferrer,United States,Dallas,Texas,75081
BF-11170,Ben Ferrer,United States,Jacksonville,North Carolina,28540
BF-11170,Ben Ferrer,United States,Lawrence,Massachusetts,1841
BF-11170,Ben Ferrer,United States,Los Angeles,California,90036
BF-11170,Ben Ferrer,United States,Los Angeles,California,90045
BF-11170,Ben Ferrer,United States,Raleigh,North Carolina,27604
BF-11170,Ben Ferrer,United States,Sacramento,California,95823
BF-11170,Ben Ferrer,United States,San Francisco,California,94109
BF-11215,Benjamin Farhat,United States,Albuquerque,New Mexico,87105
BF-11215,Benjamin Farhat,United States,Dallas,Texas,75217
BF-11215,Benjamin Farhat,United States,Minneapolis,Minnesota,55407
BF-11215,Benjamin Farhat,United States,New York City,New York,10035
BF-11275,Beth Fritzler,United States,Columbus,Georgia,31907
BF-11275,Beth Fritzler,United States,Miami,Florida,33178
BF-11275,Beth Fritzler,United States,Tucson,Arizona,85705
BG-11035,Barry Gonzalez,United States,Austin,Texas,78745
BG-11035,Barry Gonzalez,United States,Greensboro,North Carolina,27405
BG-11035,Barry Gonzalez,United States,Hampton,Virginia,23666
BG-11035,Barry Gonzalez,United States,Memphis,Tennessee,38109
BG-11035,Barry Gonzalez,United States,Monroe,Louisiana,71203
BG-11035,Barry Gonzalez,United States,Nashville,Tennessee,37211
BG-11035,Barry Gonzalez,United States,Springfield,Virginia,22153
BG-11035,Barry Gonzalez,United States,The Colony,Texas,75056
BG-11695,Brooke Gillingham,United States,Cincinnati,Ohio,45231
BG-11695,Brooke Gillingham,United States,Garden City,Kansas,67846
BG-11695,Brooke Gillingham,United States,Louisville,Colorado,80027
BG-11695,Brooke Gillingham,United States,New York City,New York,10009
BG-11695,Brooke Gillingham,United States,Watertown,New York,13601
BG-11695,Brooke Gillingham,United States,Woodstock,Illinois,60098
BG-11740,Bruce Geld,United States,Bakersfield,California,93309
BG-11740,Bruce Geld,United States,Delray Beach,Florida,33445
BG-11740,Bruce Geld,United States,Houston,Texas,77070
BG-11740,Bruce Geld,United States,Los Angeles,California,90008
BG-11740,Bruce Geld,United States,Philadelphia,Pennsylvania,19120
BG-11740,Bruce Geld,United States,San Diego,California,92105
BH-11710,Brosina Hoffman,United States,Chicago,Illinois,60653
BH-11710,Brosina Hoffman,United States,Garden City,Kansas,67846
BH-11710,Brosina Hoffman,United States,Hattiesburg,Mississippi,39401
BH-11710,Brosina Hoffman,United States,Hialeah,Florida,33012
BH-11710,Brosina Hoffman,United States,Johnson City,Tennessee,37604
BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032
BH-11710,Brosina Hoffman,United States,Newark,Delaware,19711
BH-11710,Brosina Hoffman,United States,Philadelphia,Pennsylvania,19140
BK-11260,Berenike Kampe,United States,Chicago,Illinois,60610
BK-11260,Berenike Kampe,United States,New York City,New York,10035
BK-11260,Berenike Kampe,United States,San Bernardino,California,92404
BK-11260,Berenike Kampe,United States,San Francisco,California,94110
BK-11260,Berenike Kampe,United States,Santa Ana,California,92704
BM-11140,Becky Martin,United States,Des Moines,Washington,98198
BM-11140,Becky Martin,United States,New York City,New York,10024
BM-11140,Becky Martin,United States,San Antonio,Texas,78207
BM-11140,Becky Martin,United States,Santa Barbara,California,93101
BM-11575,Brendan Murry,United States,Chicago,Illinois,60653
BM-11575,Brendan Murry,United States,Gaithersburg,Maryland,20877
BM-11575,Brendan Murry,United States,Los Angeles,California,90045
BM-11575,Brendan Murry,United States,Montebello,California,90640
BM-11575,Brendan Murry,United States,New York City,New York,10035
BM-11650,Brian Moss,United States,Ann Arbor,Michigan,48104
BM-11650,Brian Moss,United States,Columbia,Maryland,21044
BM-11650,Brian Moss,United States,Columbus,Indiana,47201
BM-11650,Brian Moss,United States,Dallas,Texas,75217
BM-11650,Brian Moss,United States,Elyria,Ohio,44035
BM-11650,Brian Moss,United States,Lancaster,Ohio,43130
BM-11650,Brian Moss,United States,Milwaukee,Wisconsin,53209
BM-11650,Brian Moss,United States,New York City,New York,10009
BM-11650,Brian Moss,United States,New York City,New York,10035
BM-11650,Brian Moss,United States,Omaha,Nebraska,68104
BM-11650,Brian Moss,United States,San Diego,California,92037
BM-11785,Bryan Mills,United States,Buffalo Grove,Illinois,60089
BM-11785,Bryan Mills,United States,Columbus,Ohio,43229
BM-11785,Bryan Mills,United States,Deltona,Florida,32725
BM-11785,Bryan Mills,United States,Harrisonburg,Virginia,22801
BM-11785,Bryan Mills,United States,Houston,Texas,77036
BM-11785,Bryan Mills,United States,Philadelphia,Pennsylvania,19143
BM-11785,Bryan Mills,United States,Rochester,New York,14609
BM-11785,Bryan Mills,United States,Salem,Oregon,97301
BM-11785,Bryan Mills,United States,Seattle,Washington,98115
BN-11470,Brad Norvell,United States,Brentwood,California,94513
BN-11470,Brad Norvell,United States,Cary,North Carolina,27511
BN-11470,Brad Norvell,United States,Chicago,Illinois,60623
BN-11470,Brad Norvell,United States,Philadelphia,Pennsylvania,19143
BN-11515,Bradley Nguyen,United States,Lakeville,Minnesota,55044
BN-11515,Bradley Nguyen,United States,Los Angeles,California,90049
BN-11515,Bradley Nguyen,United States,New York City,New York,10009
BN-11515,Bradley Nguyen,United States,New York City,New York,10011
BN-11515,Bradley Nguyen,United States,Seattle,Washington,98103
BO-11350,Bill Overfelt,United States,Broken Arrow,Oklahoma,74012
BO-11350,Bill Overfelt,United States,Los Angeles,California,90045
BO-11350,Bill Overfelt,United States,Philadelphia,Pennsylvania,19134
BO-11350,Bill Overfelt,United States,Roseville,Minnesota,55113
BO-11350,Bill Overfelt,United States,San Diego,California,92105
BO-11425,Bobby Odegard,United States,New York City,New York,10024
BO-11425,Bobby Odegard,United States,Richmond,Kentucky,40475
BP-11050,Barry Pond,United States,Chicago,Illinois,60623
BP-11050,Barry Pond,United States,Cranston,Rhode Island,2920
BP-11050,Barry Pond,United States,Los Angeles,California,90008
BP-11050,Barry Pond,United States,Plainfield,New Jersey,7060
BP-11095,Bart Pistole,United States,El Paso,Texas,79907
BP-11095,Bart Pistole,United States,Jacksonville,North Carolina,28540
BP-11095,Bart Pistole,United States,Lawrence,Massachusetts,1841
BP-11095,Bart Pistole,United States,Los Angeles,California,90008
BP-11095,Bart Pistole,United States,Los Angeles,California,90049
BP-11095,Bart Pistole,United States,Louisville,Colorado,80027
BP-11095,Bart Pistole,United States,Miami,Florida,33180
BP-11095,Bart Pistole,United States,New York City,New York,10024
BP-11095,Bart Pistole,United States,Oxnard,California,93030
BP-11095,Bart Pistole,United States,Peoria,Illinois,61604
BP-11095,Bart Pistole,United States,San Francisco,California,94122
BP-11155,Becky Pak,United States,Columbus,Georgia,31907
BP-11155,Becky Pak,United States,Lancaster,Pennsylvania,17602
BP-11155,Becky Pak,United States,Los Angeles,California,90008
BP-11155,Becky Pak,United States,New York City,New York,10011
BP-11155,Becky Pak,United States,Paterson,New Jersey,7501
BP-11155,Becky Pak,United States,San Francisco,California,94109
BP-11185,Ben Peterman,United States,Anaheim,California,92804
BP-11185,Ben Peterman,United States,Arvada,Colorado,80004
BP-11185,Ben Peterman,United States,Chicago,Illinois,60623
BP-11185,Ben Peterman,United States,Coral Springs,Florida,33065
BP-11185,Ben Peterman,United States,Dallas,Texas,75081
BP-11185,Ben Peterman,United States,Philadelphia,Pennsylvania,19120
BP-11185,Ben Peterman,United States,Philadelphia,Pennsylvania,19143
BP-11185,Ben Peterman,United States,San Diego,California,92037
BP-11185,Ben Peterman,United States,Seattle,Washington,98103
BP-11230,Benjamin Patterson,United States,Broken Arrow,Oklahoma,74012
BP-11230,Benjamin Patterson,United States,Los Angeles,California,90004
BP-11230,Benjamin Patterson,United States,Los Angeles,California,90045
BP-11230,Benjamin Patterson,United States,Spokane,Washington,99207
BP-11230,Benjamin Patterson,United States,Troy,Ohio,45373
BP-11290,Beth Paige,United States,Columbus,Ohio,43229
BP-11290,Beth Paige,United States,Concord,North Carolina,28027
BP-11290,Beth Paige,United States,Decatur,Illinois,62521
BP-11290,Beth Paige,United States,Evanston,Illinois,60201
BP-11290,Beth Paige,United States,Los Angeles,California,90008
BP-11290,Beth Paige,United States,Los Angeles,California,90036
BP-11290,Beth Paige,United States,Philadelphia,Pennsylvania,19140
BS-11365,Bill Shonely,United States,Columbus,Georgia,31907
BS-11365,Bill Shonely,United States,Lakewood,New Jersey,8701
BS-11365,Bill Shonely,United States,New York City,New York,10011
BS-11365,Bill Shonely,United States,Oklahoma City,Oklahoma,73120
BS-11365,Bill Shonely,United States,Seattle,Washington,98105
BS-11380,Bill Stewart,United States,Bowling Green,Ohio,43402
BS-11380,Bill Stewart,United States,Denver,Colorado,80219
BS-11380,Bill Stewart,United States,New York City,New York,10011
BS-11380,Bill Stewart,United States,San Francisco,California,94122
BS-11380,Bill Stewart,United States,Skokie,Illinois,60076
BS-11590,Brendan Sweed,United States,Columbus,Indiana,47201
BS-11590,Brendan Sweed,United States,Columbus,Ohio,43229
BS-11590,Brendan Sweed,United States,Gilbert,Arizona,85234
BS-11590,Brendan Sweed,United States,Louisville,Kentucky,40214
BS-11590,Brendan Sweed,United States,New York City,New York,10011
BS-11590,Brendan Sweed,United States,Philadelphia,Pennsylvania,19140
BS-11665,Brian Stugart,United States,Chicago,Illinois,60623
BS-11665,Brian Stugart,United States,Philadelphia,Pennsylvania,19143
BS-11665,Brian Stugart,United States,San Diego,California,92105
BS-11755,Bruce Stewart,United States,Cleveland,Ohio,44105
BS-11755,Bruce Stewart,United States,Denver,Colorado,80219
BS-11755,Bruce Stewart,United States,Detroit,Michigan,48227
BS-11755,Bruce Stewart,United States,Edmonds,Washington,98026
BS-11755,Bruce Stewart,United States,Los Angeles,California,90032
BS-11755,Bruce Stewart,United States,Philadelphia,Pennsylvania,19143
BS-11755,Bruce Stewart,United States,San Francisco,California,94122
BS-11800,Bryan Spruell,United States,New York City,New York,10011
BS-11800,Bryan Spruell,United States,San Diego,California,92037
BT-11305,Beth Thompson,United States,Costa Mesa,California,92627
BT-11305,Beth Thompson,United States,San Gabriel,California,91776
BT-11305,Beth Thompson,United States,Seattle,Washington,98103
BT-11305,Beth Thompson,United States,Seattle,Washington,98105
BT-11305,Beth Thompson,United States,Superior,Wisconsin,54880
BT-11395,Bill Tyler,United States,Altoona,Pennsylvania,16602
BT-11395,Bill Tyler,United States,Detroit,Michigan,48227
BT-11395,Bill Tyler,United States,Garden City,Kansas,67846
BT-11395,Bill Tyler,United States,Los Angeles,California,90004
BT-11395,Bill Tyler,United States,Los Angeles,California,90036
BT-11395,Bill Tyler,United States,San Francisco,California,94109
BT-11440,Bobby Trafton,United States,Detroit,Michigan,48227
BT-11440,Bobby Trafton,United States,Frankfort,Illinois,60423
BT-11440,Bobby Trafton,United States,Littleton,Colorado,80122
BT-11440,Bobby Trafton,United States,New York City,New York,10035
BT-11485,Brad Thomas,United States,Clinton,Maryland,20735
BT-11485,Brad Thomas,United States,Philadelphia,Pennsylvania,19140
BT-11530,Bradley Talbott,United States,Cleveland,Ohio,44105
BT-11530,Bradley Talbott,United States,Los Angeles,California,90036
BT-11530,Bradley Talbott,United States,Los Angeles,California,90049
BT-11530,Bradley Talbott,United States,New York City,New York,10024
BT-11530,Bradley Talbott,United States,San Diego,California,92037
BT-11680,Brian Thompson,United States,Clinton,Maryland,20735
BT-11680,Brian Thompson,United States,Fort Lauderdale,Florida,33311
BT-11680,Brian Thompson,United States,Houston,Texas,77036
BT-11680,Brian Thompson,United States,Houston,Texas,77041
BT-11680,Brian Thompson,United States,Milford,Connecticut,6460
BT-11680,Brian Thompson,United States,Newark,Ohio,43055
BT-11680,Brian Thompson,United States,San Francisco,California,94122
BV-11245,Benjamin Venier,United States,Des Moines,Iowa,50315
BV-11245,Benjamin Venier,United States,Miami,Florida,33142
BV-11245,Benjamin Venier,United States,Oceanside,New York,11572
BV-11245,Benjamin Venier,United States,Seattle,Washington,98103
BV-11245,Benjamin Venier,United States,Smyrna,Tennessee,37167
BW-11065,Barry Weirich,United States,New York City,New York,10035
BW-11065,Barry Weirich,United States,Philadelphia,Pennsylvania,19120
BW-11065,Barry Weirich,United States,Raleigh,North Carolina,27604
BW-11110,Bart Watters,United States,Detroit,Michigan,48205
BW-11110,Bart Watters,United States,Greensboro,North Carolina,27405
BW-11110,Bart Watters,United States,Houston,Texas,77070
BW-11110,Bart Watters,United States,Milwaukee,Wisconsin,53209
BW-11110,Bart Watters,United States,New York City,New York,10024
BW-11110,Bart Watters,United States,San Diego,California,92105
BW-11110,Bart Watters,United States,Spokane,Washington,99207
BW-11200,Ben Wallace,United States,Boynton Beach,Florida,33437
BW-11200,Ben Wallace,United States,Hampton,Virginia,23666
BW-11200,Ben Wallace,United States,Los Angeles,California,90032
BW-11200,Ben Wallace,United States,New York City,New York,10011
BW-11200,Ben Wallace,United States,San Francisco,California,94122
BW-11200,Ben Wallace,United States,Skokie,Illinois,60076
CA-11965,Carol Adams,United States,Hoover,Alabama,35244
CA-11965,Carol Adams,United States,Lakewood,Ohio,44107
CA-11965,Carol Adams,United States,Los Angeles,California,90036
CA-11965,Carol Adams,United States,Port Arthur,Texas,77642
CA-11965,Carol Adams,United States,Rapid City,South Dakota,57701
CA-11965,Carol Adams,United States,Warwick,Rhode Island,2886
CA-12055,Cathy Armstrong,United States,Cleveland,Ohio,44105
CA-12055,Cathy Armstrong,United States,Houston,Texas,77036
CA-12055,Cathy Armstrong,United States,Houston,Texas,77070
CA-12055,Cathy Armstrong,United States,Los Angeles,California,90036
CA-12055,Cathy Armstrong,United States,New York City,New York,10009
CA-12265,Christina Anderson,United States,Chattanooga,Tennessee,37421
CA-12265,Christina Anderson,United States,Chicago,Illinois,60610
CA-12265,Christina Anderson,United States,Farmington,New Mexico,87401
